time,symbol,name,close,rise,amount,ma_signal,macd_signal,rsi_signal,kdj_signal,predicted_amount,cumulative_ratio,ratio,avg_ratio,prev_ratio,up_count,down_count,up_ratio,cumulative_amount,cumulative_prev_amount,cumulative_avg_amount,description,rise_change_3d,macd_acceleration_ratio,composite_signal
2026-06-18 15:00:00,SZ399850,深证50,10669.211,0.93,281601736704.0,1,-1,1,-1,,,,,,22,28,44.0,281601736704.0,,,,2.07,-1.0,-1
2026-06-18 15:00:00,SH000698,科创100,2157.01,2.35,130409742336.0,2,2,-2,1,,,,,,67,32,67.68,130409742336.0,,,,8.43,57.0,5
2026-06-18 15:00:00,SZ399673,创业50,4575.56,2.16,316871704576.0,1,2,1,-1,,,,,,0,0,0.0,316871704576.0,,,,5.44,16.0,2
2026-06-18 15:00:00,SZ399330,深证100,6917.95,1.15,450447736832.0,1,2,1,-1,,,,,,1075,1789,37.53,450447736832.0,,,,2.91,8.0,2
2026-06-18 15:00:00,SZ399005,中小100,9560.628,0.73,249293307904.0,1,1,1,-1,,,,,,0,0,0.0,249293307904.0,,,,2.85,16.0,1
2026-06-18 15:00:00,SH000905,中证500,8673.094,0.53,667474001920.0,1,2,1,-1,,,,,,182,313,36.77,667474001920.0,,,,3.17,32.0,2
2026-06-18 15:00:00,SH000688,科创50,1911.51,3.84,209534844928.0,1,2,-2,-1,,,,,,394,207,65.56,209534844928.0,,,,9.33,39.0,2
2026-06-18 15:00:00,SZ399019,创业200,5184.83,1.14,164314185728.0,1,2,1,1,,,,,,0,0,0.0,164314185728.0,,,,4.02,42.0,4
2026-06-18 15:00:00,SZ399303,国证2000,11336.765,0.73,909244432384.0,1,1,1,-1,,,,,,0,0,0.0,909244432384.0,,,,2.55,26.0,1
2026-06-18 15:00:00,SH000852,中证1000,8771.019,0.76,680473853952.0,1,2,1,-1,,,,,,403,579,41.04,680473853952.0,,,,2.93,30.0,2
